LoanAmount,MonthlyIncome,CreditScore,LoanDuration,HistoricalDelinquencies,DebtToIncomeRatio,Age,EmploymentDuration,OtherLoans,Homeownership,target,date,uid
45111,7921,645,24,7,0.33198587948665326,63,24,5,0,1,2023-09,100356
44974,7311,675,28,6,0.6984396000640102,61,25,9,0,1,2023-09,100357
10801,6254,541,46,7,0.5514013825643183,60,12,2,0,0,2023-07,100358
24190,3656,796,33,3,0.8463349613219944,27,19,1,0,0,2023-07,100359
43754,5982,588,21,0,0.75248896650312,59,6,6,0,0,2023-05,100360
34592,4113,717,31,5,0.28917534895804375,30,24,9,0,0,2023-08,100361
15647,9083,727,43,4,0.5910067280292548,49,1,9,0,1,2023-09,100362
13716,7406,797,45,3,0.76199548679535,31,15,4,0,1,2023-09,100363
28355,3556,790,30,1,0.26960938064587414,42,29,5,0,0,2023-05,100364
27009,6019,566,40,0,0.8339976260453053,25,22,8,0,0,2023-05,100365
29376,5304,750,59,8,0.37760361171551954,54,19,6,0,1,2023-09,100366
9780,5580,540,10,1,0.6024678363789517,34,14,3,0,0,2023-05,100367
7368,8652,598,12,8,0.952449029978109,57,24,8,0,1,2023-07,100368
17039,3051,805,28,5,0.6570673878578273,47,25,2,0,0,2023-05,100369
11655,4361,841,30,5,0.5392435613631579,26,13,3,0,0,2023-09,100370
45941,4194,578,6,1,0.20543594191931414,25,29,9,0,0,2023-05,100371
9495,7019,800,27,5,0.30673089821926247,46,5,2,0,0,2023-08,100372
15893,6138,698,58,2,0.6629311080783902,21,2,9,0,0,2023-05,100373
30547,4648,646,9,6,0.5950600325229907,25,15,2,0,0,2023-05,100374
27386,9443,605,33,9,0.49106334051746514,51,16,0,0,1,2023-07,100375
18403,3671,692,53,3,0.9385727083152939,48,7,4,0,0,2023-05,100376
37097,3777,621,19,8,0.46598602994075267,53,28,3,0,0,2023-05,100377
18121,7927,576,38,4,0.6297206051552853,20,22,8,0,0,2023-05,100378
15966,5279,811,9,9,0.6549707276193041,34,6,3,0,0,2023-05,100379
38621,6022,611,47,2,0.6219747120511381,29,28,2,0,0,2023-09,100380
33312,4860,848,16,0,0.5820683132320794,29,17,5,0,0,2023-07,100381
27677,6139,796,44,0,0.4696509888095265,29,1,9,0,0,2023-09,100382
36289,8625,669,37,3,0.9270109064316956,56,6,4,0,1,2023-06,100383
36024,9171,505,9,9,0.5606426094073158,51,6,3,0,1,2023-05,100384
47675,9068,696,6,9,0.6227590938768606,55,4,0,0,1,2023-08,100385
9777,4074,597,31,3,0.7251823870641938,44,8,2,0,0,2023-05,100386
34749,4716,828,38,8,0.2541248339452278,34,29,3,0,1,2023-07,100387
20338,4283,729,22,7,0.8250305131705962,28,9,9,0,1,2023-05,100388
7491,7686,667,32,3,0.6100058480688284,35,22,7,0,0,2023-08,100389
32236,9928,796,47,5,0.7257415486759735,60,10,8,0,1,2023-09,100390
19599,9763,764,10,6,0.8176096523309531,38,24,7,0,1,2023-09,100391
24508,4986,507,12,9,0.8992795126113717,65,8,8,0,1,2023-07,100392
8051,5633,671,30,7,0.5137763335623449,63,2,9,0,0,2023-07,100393
26606,4001,694,13,3,0.8491439141458041,31,20,0,0,0,2023-05,100394
26699,9327,768,39,0,0.4070695164527214,54,17,0,0,0,2023-08,100395
5876,4046,518,46,4,0.7282685207658932,62,1,2,0,0,2023-09,100396
37093,5176,548,9,0,0.2821658405437115,24,14,3,0,0,2023-07,100397
9142,5338,837,17,3,0.2160243739392602,57,22,1,0,0,2023-08,100398
20202,4855,657,36,6,0.2766105008901118,25,23,9,0,0,2023-08,100399
44734,3500,565,16,6,0.45550598924998065,33,5,6,0,0,2023-08,100400
12079,5233,846,42,0,0.22487569105973143,67,24,8,0,0,2023-08,100401
12987,7574,558,49,8,0.7043930177498101,31,9,5,0,1,2023-06,100402
44567,8690,808,58,1,0.45323563070581185,69,20,3,0,1,2023-08,100403
33940,5539,807,41,4,0.7891008541714384,41,17,5,0,1,2023-05,100404
42233,7608,836,50,5,0.23673210901568453,64,6,0,0,1,2023-08,100405
22019,6714,658,27,0,0.37336125323799857,60,1,5,0,0,2023-05,100406
23077,9610,770,6,1,0.5264027402637589,69,18,3,0,0,2023-09,100407
31258,5332,620,55,6,0.506121249835237,23,28,2,0,0,2023-09,100408
26136,3600,753,9,5,0.3047989382690724,62,11,5,0,0,2023-08,100409
13311,8536,760,41,5,0.9953094508653257,37,4,8,0,1,2023-05,100410
22214,8219,634,13,5,0.42755166466706873,50,20,7,0,0,2023-09,100411
19098,7284,773,30,6,0.7768256677211705,54,6,7,0,1,2023-09,100412
33251,3988,555,33,9,0.37602135776937456,23,8,8,0,0,2023-08,100413
42945,4881,830,57,8,0.9022809685808673,28,19,5,0,1,2023-09,100414
30945,7483,595,43,8,0.510206648119754,64,15,7,0,1,2023-05,100415
30316,9384,613,41,1,0.9207219911912836,34,22,6,0,1,2023-08,100416
37217,8901,527,41,1,0.4734679357071769,61,19,0,0,0,2023-07,100417
13308,9129,805,48,4,0.20691505719753078,40,2,5,0,0,2023-05,100418
10949,4754,501,46,9,0.6136163448627692,51,29,3,0,0,2023-08,100419
6150,5464,711,51,6,0.6198303489208772,28,28,2,0,0,2023-08,100420
28944,5223,567,9,2,0.2958673462309085,67,4,2,0,0,2023-05,100421
39699,7482,627,18,2,0.38797085873543397,51,4,9,0,0,2023-08,100422
14204,4494,832,43,3,0.8267964727850796,35,12,7,0,1,2023-05,100423
6081,3852,523,50,2,0.2294046597029274,64,18,0,0,0,2023-07,100424
34305,9806,752,30,2,0.5916213493493445,24,12,6,0,1,2023-08,100425
21896,3451,729,8,7,0.6243264987308503,61,27,9,0,1,2023-05,100426
12805,5324,675,37,6,0.7509696485408992,50,19,3,0,0,2023-07,100427
10237,4758,720,44,6,0.22996501392010815,44,25,0,0,0,2023-07,100428
25056,7308,535,6,9,0.6685170616723712,20,26,1,0,0,2023-08,100429
8343,6353,501,16,1,0.20247842926254656,22,25,6,0,0,2023-07,100430
18500,7136,773,7,8,0.41214269383135255,40,28,9,0,1,2023-06,100431
34375,8241,676,10,5,0.599747404253185,47,15,0,0,0,2023-06,100432
14662,9437,763,27,2,0.9290250699404938,22,10,5,0,1,2023-09,100433
21964,7695,685,51,8,0.30127185280442836,61,7,3,0,1,2023-05,100434
13130,6338,514,18,8,0.33543130320262005,51,2,2,0,0,2023-05,100435
24531,9120,778,53,5,0.7354000515070622,51,13,6,0,1,2023-05,100436
6679,5588,693,28,9,0.4998893550579191,68,16,8,0,1,2023-05,100437
8506,9126,697,52,5,0.6987371215382974,49,21,4,0,1,2023-05,100438
18284,4782,848,36,7,0.9979633337074139,69,8,5,0,1,2023-05,100439
12253,8947,804,40,7,0.9894973290790834,32,1,6,0,1,2023-05,100440
24128,9594,563,43,5,0.48297086359553715,53,17,9,0,1,2023-06,100441
32932,6520,789,46,6,0.6031402830598661,67,27,5,0,1,2023-05,100442
14435,4779,517,40,3,0.9237521269035147,23,15,5,0,0,2023-05,100443
49078,6132,563,50,0,0.2737341299268461,37,27,2,0,0,2023-07,100444
18296,6573,829,18,3,0.5618431230694776,51,22,2,0,0,2023-08,100445
35445,6218,750,59,7,0.5020618786531672,33,23,4,0,1,2023-08,100446
18245,6757,516,12,7,0.4359062181287978,51,14,6,0,0,2023-07,100447
34124,7016,640,10,1,0.9953633695378785,25,7,5,0,0,2023-07,100448
34899,5837,807,34,6,0.7868394351779024,62,19,1,0,1,2023-08,100449
48919,5381,819,13,0,0.5109975939143376,36,10,2,0,0,2023-09,100450
48225,9000,744,13,1,0.8632175133323354,27,20,4,0,1,2023-08,100451
40247,9187,789,59,7,0.5917328805696456,54,25,6,0,1,2023-05,100452
34222,7239,586,12,9,0.898259529894287,43,11,5,0,1,2023-07,100453
31211,6936,698,24,3,0.41310387650446273,22,26,9,0,1,2023-07,100454
42220,7428,660,44,2,0.37888018190965234,36,29,2,0,0,2023-07,100455
31646,8093,639,28,1,0.3978293449979581,55,20,6,0,0,2023-07,100456
43649,4419,575,41,5,0.6307844609000419,59,21,4,0,1,2023-08,100457
28049,7150,518,47,3,0.43305071292410774,36,22,9,0,0,2023-05,100458
19069,4330,829,37,2,0.3176957473171073,49,23,3,0,0,2023-07,100459
37580,5917,549,50,2,0.9957023348045857,44,5,5,0,1,2023-09,100460
36843,4446,731,9,9,0.920346581953128,41,7,1,0,1,2023-07,100461
7849,4440,794,35,2,0.7080099499944639,56,12,6,0,0,2023-05,100462
45158,6744,511,56,7,0.9132342991391569,30,2,1,0,1,2023-08,100463
28289,5844,834,47,8,0.9483701900062551,31,7,6,0,1,2023-09,100464
49690,9468,514,44,8,0.7408866334926685,40,21,7,0,1,2023-09,100465
40257,8829,527,10,4,0.6149438229530466,34,26,1,0,0,2023-06,100466
14823,8790,791,8,0,0.9056014337717417,31,5,7,0,0,2023-07,100467
46975,7175,820,27,9,0.6542375975303276,41,27,6,0,1,2023-07,100468
14540,8080,749,33,4,0.3014404342830992,58,22,2,0,0,2023-08,100469
21364,9701,597,27,0,0.4934848003660046,54,12,6,0,0,2023-08,100470
9611,3864,802,27,8,0.5567367613883016,61,25,0,0,0,2023-05,100471
32663,9860,836,39,9,0.9482952129084765,35,4,1,0,1,2023-09,100472
43646,8683,538,34,7,0.7273483778446579,52,21,4,0,1,2023-09,100473
35977,3471,537,48,6,0.9002220502367126,62,21,8,0,1,2023-07,100474
34168,9217,799,47,1,0.806073360671949,68,19,0,0,1,2023-05,100475
30471,8672,678,18,1,0.4478887092181464,33,3,4,0,0,2023-08,100476
27687,4502,596,12,3,0.7749671944513465,37,28,5,0,0,2023-06,100477
5851,7684,781,15,8,0.3562397887390997,63,17,2,0,0,2023-08,100478
23071,4410,737,33,8,0.5265166493739741,35,4,4,0,0,2023-06,100479
11833,6770,663,9,7,0.8448734857247457,59,9,1,0,0,2023-06,100480
16938,4905,596,37,4,0.6895433295321827,22,2,7,0,0,2023-09,100481
40195,7659,756,27,6,0.8603300047620921,62,29,2,0,1,2023-08,100482
31144,7001,808,25,8,0.40376286588004107,45,10,4,0,1,2023-05,100483
9000,6504,761,53,2,0.7997990659418359,34,20,0,0,0,2023-08,100484
10052,6483,792,25,3,0.3618594891534692,55,25,4,0,0,2023-08,100485
40506,7562,757,11,1,0.6362433379184058,46,9,0,0,0,2023-06,100486
33074,3598,748,14,8,0.5468276755635451,67,8,8,0,1,2023-09,100487
43155,8740,744,33,6,0.6451806862166456,36,18,1,0,1,2023-06,100488
45770,3991,750,18,5,0.30842673922261804,33,11,5,0,0,2023-09,100489
37320,4932,622,36,4,0.4889823004104094,21,19,8,0,0,2023-06,100490
43304,5784,824,44,6,0.7335230646929389,46,22,2,0,1,2023-08,100491
8913,6041,668,55,2,0.6468246352648219,66,18,5,0,0,2023-07,100492
22450,9391,674,19,4,0.6391758071294558,43,19,0,0,0,2023-09,100493
29107,8700,768,27,1,0.6086640897050035,59,17,6,0,1,2023-07,100494
25764,3066,703,42,4,0.9551079280311028,64,20,1,0,1,2023-05,100495
48404,9716,824,59,6,0.9476557583517875,54,27,4,0,1,2023-09,100496
25491,6398,565,50,9,0.48811597823863545,23,22,4,0,1,2023-05,100497
43494,5750,814,29,6,0.4815160092673638,45,17,0,0,1,2023-09,100498
8373,3469,823,13,8,0.6439187652584489,55,15,6,0,0,2023-05,100499
17161,9636,558,20,2,0.27648502731136626,23,28,3,0,0,2023-07,100500
36996,4724,718,56,7,0.44240536061401275,53,16,3,0,1,2023-08,100501
32122,9806,765,46,4,0.3846940526409382,32,17,6,0,1,2023-06,100502
39850,9429,640,11,6,0.3787117346691428,59,8,9,0,1,2023-09,100503
32350,6985,735,28,0,0.7108044207162143,60,23,0,0,0,2023-07,100504
32472,4631,717,30,0,0.5074802674753195,20,7,5,0,0,2023-06,100505
33761,9455,514,36,3,0.33693149980664505,20,23,0,0,0,2023-06,100506
30351,9452,801,51,4,0.9100574759902076,28,21,5,0,1,2023-05,100507
28132,3774,637,34,9,0.8993189503502355,30,4,9,0,1,2023-08,100508
20305,6012,731,28,2,0.8899703388257882,35,29,1,0,0,2023-06,100509
14817,8232,588,15,5,0.5125959538062342,48,7,9,0,0,2023-06,100510
16261,9107,576,14,2,0.24558596280836192,55,11,0,0,0,2023-09,100511
5417,5503,635,54,4,0.2853936143155489,34,3,7,0,0,2023-06,100512
46576,4486,609,18,0,0.4208384638170394,58,25,6,0,0,2023-09,100513
25358,7019,800,37,2,0.3759760032869237,21,2,1,0,0,2023-09,100514
8267,7227,590,54,6,0.8991884961190684,29,1,1,0,0,2023-09,100515
22209,3929,689,56,2,0.9890865443114076,68,24,4,0,1,2023-05,100516
29052,6012,572,50,4,0.8533389298654419,30,6,3,0,0,2023-09,100517
43513,8024,672,46,6,0.7838791221993509,49,14,3,0,1,2023-06,100518
31092,9264,534,6,1,0.6708993119418514,42,29,8,0,0,2023-06,100519
16338,8316,709,6,2,0.8159266393438982,41,4,0,0,0,2023-09,100520
5412,4505,797,42,3,0.9576266497539128,61,16,9,0,1,2023-07,100521
12543,7729,632,45,4,0.6810757359256648,55,10,8,0,1,2023-08,100522
45355,5944,782,23,8,0.3236905952158671,48,25,2,0,1,2023-06,100523
38496,5819,697,41,8,0.33108665381497576,64,5,7,0,1,2023-06,100524
28548,8158,531,36,3,0.667090242502869,51,29,4,0,1,2023-07,100525
32384,9709,635,59,8,0.4667748318278463,52,11,9,0,1,2023-09,100526
49425,9655,747,6,3,0.9281979001959755,58,1,2,0,1,2023-06,100527
43756,4184,840,52,1,0.689313867068778,28,17,8,0,1,2023-06,100528
23888,3288,645,57,9,0.7411940907386882,20,14,8,0,1,2023-05,100529
40735,9343,833,41,0,0.20465656808072208,37,7,7,0,1,2023-06,100530
22506,4811,642,14,6,0.5990788416500985,69,14,2,0,0,2023-06,100531
25463,3527,733,27,3,0.5449317771111294,67,29,2,0,0,2023-05,100532
22955,3916,543,33,7,0.7646974854140265,41,1,9,0,0,2023-07,100533
42841,4708,531,31,7,0.5061109282666926,67,6,9,0,1,2023-05,100534
10104,6574,730,57,7,0.9812600255097299,56,7,2,0,1,2023-07,100535
39911,6319,527,15,5,0.7361625452451215,33,11,5,0,0,2023-05,100536
28190,4406,659,52,8,0.7279346665140716,41,10,1,0,1,2023-09,100537
12357,4241,832,8,3,0.9354729158063861,52,21,8,0,1,2023-06,100538
37479,8206,706,7,4,0.9961638671186765,25,3,1,0,1,2023-05,100539
49811,6133,517,59,3,0.35825655140969065,46,19,9,0,1,2023-09,100540
41208,3798,602,42,4,0.8484265145717824,25,28,7,0,1,2023-07,100541
25150,4523,569,36,1,0.329855596257622,63,2,9,0,0,2023-09,100542
10644,7107,618,38,4,0.565634762443368,69,27,3,0,0,2023-06,100543
48286,7928,638,37,9,0.2801483234659761,60,12,3,0,1,2023-07,100544
7914,5888,659,48,7,0.6986967827737318,35,12,4,0,0,2023-07,100545
26352,5690,731,17,8,0.57481453072406,66,1,0,0,0,2023-07,100546
49912,7091,647,8,6,0.7029591586605721,21,14,3,0,1,2023-07,100547
19397,4241,742,53,6,0.7423686020923304,56,11,5,0,1,2023-07,100548
46555,8768,534,31,5,0.6955458000249904,48,8,9,0,1,2023-08,100549
5728,9249,824,19,1,0.43522329808589855,42,29,1,0,0,2023-07,100550
5698,3690,738,17,9,0.869567325794935,40,9,2,0,0,2023-08,100551
44954,3527,833,57,9,0.6413489595000993,32,18,3,0,1,2023-08,100552
18923,4495,648,31,8,0.5918809385734425,20,13,2,0,0,2023-08,100553
21779,6825,610,21,4,0.9896510433878996,48,29,8,0,1,2023-07,100554
12400,5893,516,58,5,0.4268063253651815,67,4,5,0,0,2023-05,100555
29466,3892,725,13,0,0.6224242439161385,26,16,4,0,0,2023-08,100556
41939,3386,639,54,4,0.7458596628863932,50,3,4,0,1,2023-09,100557
9360,4249,643,54,5,0.30018074634658687,64,4,1,0,0,2023-08,100558
40270,5528,759,33,9,0.4833917793172283,41,4,8,0,1,2023-07,100559
22101,8873,716,12,1,0.841350972797861,35,8,1,0,0,2023-07,100560
37307,7503,661,20,6,0.389406587679864,47,11,4,0,1,2023-08,100561
10486,6528,591,46,3,0.5946322919228854,63,3,6,0,0,2023-09,100562
13335,8772,673,41,4,0.7045044847863768,58,19,2,0,1,2023-05,100563
26364,3897,830,13,2,0.7369298826460802,44,28,7,0,1,2023-05,100564
42259,3710,704,15,4,0.7826483536382607,33,6,4,0,0,2023-09,100565
28576,6695,652,20,3,0.8927818536343555,69,27,9,0,1,2023-07,100566
36667,5686,602,23,9,0.5142875544269101,40,3,2,0,0,2023-08,100567
16130,8778,701,51,5,0.7653055407710849,38,21,2,0,1,2023-08,100568
26972,9958,779,42,1,0.7857397182162014,32,4,2,0,1,2023-08,100569
45419,8013,564,46,2,0.4402193041015922,21,27,2,0,0,2023-08,100570
6167,9346,616,50,9,0.974526360169313,55,4,3,0,1,2023-07,100571
32192,7512,652,56,0,0.8921753388176497,33,2,9,0,1,2023-07,100572
6062,3415,655,48,6,0.43188906295965124,53,16,0,0,0,2023-08,100573
23540,4471,663,49,8,0.74005494134959,37,25,2,0,1,2023-09,100574
29244,8631,581,40,1,0.7742405075674352,43,5,9,0,1,2023-05,100575
26545,7180,505,7,6,0.5451869090203034,49,15,9,0,0,2023-06,100576
26689,7262,821,27,2,0.8909946287527732,38,5,4,0,1,2023-06,100577
16174,5431,566,20,4,0.7521834828072318,55,23,7,0,0,2023-08,100578
27925,5515,737,42,5,0.7265237481221745,40,12,7,0,1,2023-06,100579
42497,4095,571,44,7,0.37667229782777456,38,19,8,0,1,2023-06,100580
14348,3809,594,41,3,0.526273849079666,45,15,8,0,0,2023-05,100581
28714,6044,803,10,1,0.5471379913058799,54,28,5,0,0,2023-09,100582
43102,8640,825,53,2,0.7869288772632166,59,6,9,0,1,2023-07,100583
13924,8912,577,20,7,0.694715636206042,23,1,6,0,0,2023-06,100584
42098,9616,566,32,6,0.2686884725010137,40,5,3,0,1,2023-07,100585
29394,3992,675,21,5,0.44615836150979205,22,21,2,0,0,2023-05,100586
11801,4281,820,41,4,0.5784380035692365,24,25,2,0,0,2023-06,100587
42614,7370,671,43,4,0.7893863566855945,62,28,1,0,1,2023-08,100588
11731,4773,754,23,0,0.7948553040637394,48,21,7,0,0,2023-08,100589
28625,6561,562,40,5,0.5924346468573094,38,24,6,0,1,2023-08,100590
22337,6816,801,30,8,0.2935459058085421,36,19,7,0,1,2023-07,100591
40307,9633,745,27,7,0.43432272269827127,53,28,5,0,1,2023-06,100592
12056,4756,691,36,9,0.4037539057976554,39,11,9,0,0,2023-09,100593
16516,5373,828,42,0,0.8248211282465929,47,22,9,0,1,2023-05,100594
49261,5576,570,39,5,0.34398905120452283,28,14,4,0,0,2023-08,100595
6542,3891,728,28,2,0.5719369779161538,22,14,0,0,0,2023-09,100596
26677,7184,562,21,5,0.7365750428115121,29,2,7,0,0,2023-06,100597
44081,9629,796,11,8,0.9718289223600296,40,25,1,0,1,2023-05,100598
32569,3707,744,20,5,0.999392464179552,60,22,0,0,1,2023-07,100599
28322,5397,506,23,7,0.9623377148443513,23,5,8,0,0,2023-06,100600
24065,7482,759,43,5,0.7745938762028282,41,9,7,0,1,2023-09,100601
22924,5134,588,18,5,0.7971526664176734,26,17,8,0,0,2023-06,100602
27556,5354,676,29,6,0.8073680780872139,31,19,4,0,1,2023-06,100603
31962,8969,703,18,9,0.8900839012370321,30,15,2,0,1,2023-09,100604
33295,8273,633,6,3,0.9614283702817665,41,29,7,0,1,2023-06,100605
18807,7535,581,53,7,0.556564915616262,48,2,3,0,0,2023-09,100606
47348,9883,520,41,3,0.5332087024337016,46,9,0,0,1,2023-06,100607
31432,9407,627,54,6,0.5683715699029046,66,11,8,0,1,2023-09,100608
22749,3976,694,23,0,0.7278537371652753,39,22,3,0,0,2023-06,100609
46459,3734,693,53,8,0.8203563170222117,33,27,1,0,1,2023-06,100610
31256,5468,683,38,9,0.8964355127210635,26,6,9,0,1,2023-07,100611
45262,5540,746,43,8,0.5649686034260846,34,15,2,0,1,2023-06,100612
42080,3632,823,48,6,0.4906981009441036,65,21,5,0,1,2023-06,100613
6324,8088,659,11,7,0.9866820917617811,47,20,8,0,1,2023-06,100614
30731,9554,693,22,1,0.385510096805781,62,4,5,0,0,2023-08,100615
40909,7268,609,9,9,0.37760386820198183,29,15,3,0,1,2023-09,100616
28803,7099,565,19,9,0.7723259638611966,22,18,0,0,0,2023-09,100617
24870,5901,753,35,6,0.34372583648211386,31,7,1,0,0,2023-08,100618
39578,4663,782,51,0,0.519527199796898,32,16,6,0,0,2023-05,100619
11588,5015,559,25,2,0.43390945785140156,58,22,2,0,0,2023-07,100620
43069,8591,617,13,5,0.3349683654055589,63,3,1,0,0,2023-05,100621
31790,6181,543,59,4,0.6637657912783148,53,12,5,0,1,2023-05,100622
30289,8156,709,7,4,0.4988091926037031,20,7,3,0,0,2023-08,100623
33178,7063,535,42,8,0.5697873382787568,57,9,0,0,1,2023-08,100624
33710,5630,518,9,5,0.35669040386041284,44,10,8,0,0,2023-09,100625
20485,6872,590,15,2,0.8142934421374053,38,1,8,0,0,2023-09,100626
49482,4054,800,25,1,0.4517696667605966,44,12,4,0,0,2023-07,100627
25652,3380,711,58,8,0.4741745432215191,25,27,7,0,1,2023-09,100628
9748,8387,721,40,9,0.40172316968009014,64,28,5,0,1,2023-07,100629
26233,6082,716,53,3,0.5475228576952271,23,26,6,0,1,2023-09,100630
14435,5391,722,15,4,0.5708613017909376,45,24,5,0,0,2023-05,100631
8709,4592,597,33,8,0.6237335330636121,45,18,6,0,0,2023-05,100632
35355,7261,518,20,4,0.9740546255855518,45,1,2,0,0,2023-07,100633
18116,5747,796,41,6,0.9237534464365629,33,25,2,0,1,2023-05,100634
30470,5389,525,6,1,0.6875141047896429,51,18,9,0,0,2023-05,100635
47344,6553,527,27,1,0.231122774210478,67,23,2,0,0,2023-05,100636
47918,8138,563,32,3,0.6898082727013877,47,7,9,0,1,2023-08,100637
44298,8747,823,34,7,0.27173488541129304,21,17,5,0,1,2023-09,100638
47956,6027,722,20,1,0.768275390814998,60,13,0,0,1,2023-06,100639
19683,4207,579,15,9,0.5120621172647445,64,10,8,0,0,2023-09,100640
5504,6853,550,25,6,0.8701571932548149,40,14,8,0,0,2023-09,100641
38982,3544,601,27,0,0.9540233962121045,65,1,3,0,0,2023-06,100642
39299,6081,675,55,8,0.5336882731724872,33,23,1,0,1,2023-07,100643
33016,6663,509,53,9,0.568444236378997,56,6,6,0,1,2023-09,100644
28960,5239,736,58,5,0.6721180648102802,21,4,6,0,1,2023-09,100645
38591,5367,599,14,0,0.35770617748644046,24,19,5,0,0,2023-06,100646
22312,6773,727,56,9,0.9418662726626892,57,15,7,0,1,2023-06,100647
42797,5627,563,37,5,0.5463999412010981,21,21,2,0,0,2023-09,100648
7105,9618,518,22,4,0.33345626873280587,20,21,1,0,0,2023-07,100649
41395,6931,831,47,4,0.8101854667351072,67,27,9,0,1,2023-05,100650
27700,9780,817,24,4,0.3753210979551882,41,19,0,0,1,2023-06,100651
39620,5474,640,45,3,0.314823420057484,60,22,2,0,0,2023-08,100652
42678,6130,524,32,6,0.6502976603952058,44,12,7,0,1,2023-05,100653
25559,6507,727,56,8,0.7371962042332727,65,14,7,0,1,2023-08,100654
32509,3096,588,42,3,0.6556501925319331,49,3,6,0,0,2023-08,100655
32860,9639,591,39,1,0.7252085191578905,28,29,1,0,1,2023-06,100656
16003,6858,541,52,1,0.29241920984619557,56,4,2,0,0,2023-06,100657
26732,5708,794,54,1,0.580814430307286,66,3,6,0,1,2023-09,100658
30826,8397,580,15,6,0.485614915270833,29,28,7,0,1,2023-08,100659
35354,6336,606,35,3,0.9786948929920976,34,12,8,0,1,2023-08,100660
18843,9152,610,26,3,0.23969914734357395,68,22,5,0,0,2023-07,100661
49472,3456,776,26,0,0.43863536244793844,22,9,9,0,0,2023-06,100662
11190,8914,713,59,3,0.9534897552733776,27,19,2,0,1,2023-07,100663
22640,7368,730,39,5,0.9867969465474637,44,16,8,0,1,2023-08,100664
43413,5987,805,14,1,0.8599212861817069,55,1,4,0,1,2023-05,100665
47356,7088,620,39,3,0.2607985952131275,62,14,3,0,0,2023-05,100666
49597,6884,633,55,6,0.6490840226748322,65,13,8,0,1,2023-07,100667
45821,4031,805,17,8,0.5200983941363737,69,23,9,0,1,2023-07,100668
8330,3207,707,52,1,0.8451620541563214,40,12,1,0,0,2023-09,100669
24087,4937,756,26,7,0.24401938845706664,53,5,9,0,0,2023-05,100670
46430,8756,684,25,5,0.3577030013157617,46,20,3,0,1,2023-06,100671
29504,4146,785,11,7,0.5913560529781036,28,3,5,0,0,2023-09,100672
12114,8152,679,55,1,0.32611813035826154,29,23,5,0,0,2023-08,100673
18323,8632,547,50,0,0.7541721141554387,46,2,9,0,0,2023-07,100674
39121,7299,586,41,6,0.8566137769118387,44,11,4,0,1,2023-08,100675
15975,9661,518,17,8,0.7636159149021149,32,20,9,0,1,2023-05,100676
16023,8928,545,46,8,0.5522269709119858,23,2,6,0,0,2023-09,100677
26447,5564,555,36,1,0.902710133002117,35,16,4,0,0,2023-05,100678
29933,3442,728,7,3,0.3101489053759534,31,26,5,0,0,2023-05,100679
28959,7784,644,21,0,0.4082708671192071,44,8,0,0,0,2023-06,100680
5667,9993,591,6,6,0.5916317482018427,67,3,7,0,0,2023-08,100681
34703,3832,581,9,1,0.2490708791034016,68,21,4,0,0,2023-06,100682
14337,9482,724,52,3,0.27654862525323787,35,27,4,0,0,2023-05,100683
41487,4461,578,57,1,0.5179546973778977,58,4,9,0,0,2023-05,100684
